Area_Income,Area_Number_Rooms,Area_Number_Bedrooms,Area_Population,Area_House_Age,Price
62450.62899,5.853322091,3.12,41190.20808,4.141508415,615568.1134
66447.48322,8.422240324,4.31,48261.04959,4.37675375,1271396.518
62173.5801,5.662268147,3.14,3883.448164,5.098958554,231189.821
59611.33237,7.396697598,3.27,40395.08125,5.522890844,1040782.486
65531.10906,5.564653446,3.07,39367.45002,6.483332048,1111710.9
52681.22886,7.115186212,3.22,44203.08095,5.369021376,885796.2796
53348.62641,6.541849058,2.5,36499.84397,5.588080994,809755.6175
53048.67251,5.329030779,3.36,46984.15576,7.116028518,1095794.165
74283.06409,7.544191392,6.22,21446.34226,5.690518257,1138609.173
50212.43953,7.4041142,5.44,20913.65544,6.645207267,873241.9886
75012.34166,6.604334981,4.1,42877.42415,6.742828084,1413579.817
81858.57318,6.219018194,4.03,32549.99223,7.358643507,1730084.479
53664.0777,5.938396401,2.19,57110.64894,4.415997412,996243.4249
89502.84666,5.178078664,2.01,40836.13013,4.484345906,1273518.737
51927.98504,7.167177513,6.05,32256.63856,6.182807099,970177.1054
75927.35905,6.08284131,4.19,22993.63544,5.853149898,1143203.068
84802.7876,7.844811964,6.04,35748.33147,5.1016138,1437983.825
66961.66442,3.950224687,2.31,33423.29329,7.412988548,1128720.42
86375.55798,6.657391847,3.05,39781.74684,5.675667394,1532533.611
59046.44423,7.335984715,4.06,37813.71463,6.670060466,1082588.727
68368.40084,7.298146653,5.31,28438.89283,6.214134474,1156308.169
61018.60328,8.242756348,3.3,43395.73599,5.353196392,1168760.428
65566.35691,7.302751132,6.15,30117.17188,8.082879393,1357575.852
59878.06935,6.693434359,4.01,44212.90535,5.48606302,920498.9374
76573.4753,8.861577101,3.37,40002.32739,6.078108557,1810782.413
69013.36835,6.448118673,4.26,17180.48353,5.976152431,903657.5625
78734.494,6.088061911,3.08,36688.16069,7.648432415,1850513.527
59035.95179,6.717020451,2.03,34753.41599,6.914086746,1148720.905
83940.12816,6.58380532,3.23,34602.378,5.387931862,1492033.205
54920.06339,6.188287003,3.44,22835.58443,6.827612966,831168.8337
65554.84252,7.9827641,6.47,39239.83825,5.092064142,1130677.466
60168.27409,6.317906885,3.12,33460.47314,5.243364285,737202.4576
52540.7971,7.387603517,3.24,32090.23024,5.376432519,578309.0862
57182.80245,5.242644354,4.22,39293.04063,7.120342379,1112223.008
55470.08186,6.810466039,2.49,36246.41293,5.694779112,962531.6649
67877.02334,6.320235228,2.38,19524.09855,5.678509326,843650.8279
69439.94296,8.188380547,5.38,33995.76662,5.073308976,1217267.934
51874.09569,7.001947254,3.35,26197.83908,5.611454839,450307.0174
75655.9136,6.770586414,3.33,31225.12327,7.432324255,1663473.121
83973.30119,5.463987578,4.03,20159.92165,5.939669345,1164615.968
65987.71144,5.690506347,3.35,31771.52976,5.759500815,1263018.127
94292.26363,7.278782582,5.36,53620.8905,5.993314344,2197436.875
62938.21671,7.661922672,3.15,48947.35792,6.623682254,1721261.812
72124.77146,7.953233508,5.19,45415.7213,6.181948206,1670908.662
56398.33365,7.120717323,4.16,50909.69708,5.793523642,1148749.933
50665.98873,7.067904619,5.19,29726.0146,7.385098056,1154883.288
89475.5597,5.233513538,2.4,31070.43183,6.888438528,1707269.528
45633.84195,6.827278726,2.35,42371.58426,6.733866215,1108406.786
66875.7269,8.386952035,4.22,28819.04314,5.696277886,1256599.179
57849.54551,6.351662614,2.38,43048.77792,6.556265641,1180967.735
62881.16212,6.507107742,2.12,22580.31276,6.175657448,905435.8429
61091.45388,8.196511734,4.05,46536.72488,5.997742589,1450122.715
65973.38432,9.007768282,3.38,40765.39799,6.397171887,1382810.706
70280.68819,5.625509818,2.37,38916.17469,4.625164329,868694.0737
74428.12576,6.112848062,2.49,49465.95154,6.272527603,1471746.555
49500.17911,7.514610864,5.47,25186.53741,5.900200398,676377.6614
88905.83826,5.989111803,2.16,26964.69492,6.186299109,1462422.256
63858.0795,7.140330542,5.4,23808.17907,5.476039767,1036782.245
64044.0325,5.825405473,4.41,58887.99941,5.220986982,1122967.385
73035.02576,8.114826162,4.23,43408.42046,7.553762647,1877073.575
77722.498,7.743944663,6.13,57287.59897,4.717414038,1657363.057
69185.70618,8.72269798,6.19,50096.98027,6.418572453,1757395.787
67203.28574,7.303116175,6.09,44610.45332,7.206743706,1539084.922
69446.45521,8.500981648,6.29,47025.18368,6.755066604,1738788.382
68700.26773,6.57820466,2.26,22481.15896,6.994378692,1189466.714
56671.14989,6.288488369,4.27,54543.43678,6.854714732,1316793.569
76824.55957,6.699457258,4.23,43904.62922,6.16784018,1542970.948
62846.90506,5.144709636,2.04,34628.99343,6.01784801,1024973.195
73086.23821,6.39517598,4.34,28913.10606,6.648406794,1353182.494
70072.52186,8.479921331,6.2,43181.82465,5.805508469,1594089.241
74881.59853,8.457886906,5.11,60895.40817,4.12590092,1501048.204
53288.00325,6.996336096,3.22,48927.30443,4.204036516,810537.1484
74245.86605,5.96140678,4.22,53039.31613,5.082516102,1270297.545
83112.21224,6.569732034,4.09,44876.89971,6.103406958,1591022.904
65243.82232,7.987512616,6.38,26710.17833,4.948259701,1040652.839
62926.70115,6.411871045,2.14,6248.75608,6.500168689,639471.7361
53302.25924,5.607135038,2.02,33222.76188,7.583106079,867898.2822
54965.87502,6.827891384,4.32,47460.60701,4.361132901,776125.5971
73704.63223,6.561804932,2.37,11637.89291,7.510642045,1202844.374
64675.13046,6.436541956,3.42,53742.84199,5.78550589,1346379.985
72392.88504,7.081653164,4.23,23997.45355,5.581331968,1014430.121
75033.91777,6.987367714,2.39,27355.82979,5.294627535,1373512.302
81291.67049,8.429901753,4.19,33097.55641,5.213993838,1454749.807
55992.03459,8.098857048,3.08,32032.63777,5.29985819,1166600.457
57108.61844,6.393210122,2.23,43511.01799,7.120135332,1093253.491
82373.20843,7.207985937,4.4,67701.6498,6.327773403,2130762
67433.39994,6.564027581,3.05,41030.40891,7.7824612,1719762.308
61088.39361,6.085444349,2.18,40426.83517,5.810724841,1019880.653
69650.72903,6.201155203,3.05,41608.06466,5.922774742,1296645.375
64163.54181,6.933770891,3,39354.78926,6.866750203,1372878.534
68606.87005,6.980274128,3.43,36084.83774,5.930005938,1117011.106
65739.68602,6.722967192,4.16,27721.39364,6.201098607,959734.8133
50709.3539,6.822058699,3.18,60199.84255,4.761837692,1074824.816
65083.88009,8.374999406,3.2,39498.30028,3.518886315,922054.1319
58726.52921,6.979764638,3.24,40771.02861,5.18067847,1017374.023
58593.44792,6.663904269,2.1,45694.50757,5.876893588,1227401.539
59466.8656,7.110081473,3.26,44825.81265,6.503451263,1226041.783
79619.86427,8.354961507,3.11,36156.92049,4.752153194,1411334.219
63134.63942,8.48231689,6.25,27554.28687,6.676236409,1317234.043
81699.9209,4.765058235,4.4,33957.00203,6.784351388,1250144.012
49863.22687,9.640681638,5.03,42056.84712,6.777375019,1389047.558
66835.22012,5.228439448,3.16,23523.60198,6.525598482,792449.5431
81301.91984,6.776125367,4.06,40860.12048,7.082681187,1860681.947
67350.16774,8.030099125,4.13,26076.39086,5.626456848,1110827.822
77947.46436,7.193403798,5.46,29660.79658,6.441788609,1539129.364
59941.0184,6.938066307,2.37,37853.30134,6.51386625,1132779.837
69876.35717,7.253765742,6.13,20038.8619,4.996375474,839629.5122
74909.72422,6.922914743,2.29,40193.52872,4.225888127,1243239.003
62209.87231,7.98980743,4.27,32529.95072,6.162329741,1104109.035
83372.64234,7.863971202,4.32,14502.44477,8.553939374,1664301.512
59273.42234,7.662476479,6,20353.16099,5.715546028,818289.7642
52916.3676,7.569220698,4.4,36105.06961,6.63628491,1062666.366
64714.52416,5.490631869,4.45,23836.53843,5.153745232,730043.6451
63427.81053,8.730904572,6,31689.93323,5.164251654,1307173.872
72885.52312,4.969158207,2.22,36711.49426,7.64196516,1464710.206
63780.04015,5.890387971,4.1,32010.22811,5.044290162,769851.8034
59709.93311,6.376804344,3.32,39383.96586,6.320753255,1012023.399
68275.5812,6.277831678,4.13,31383.07069,5.534934174,866328.1313
78556.79705,5.783253683,3.16,34677.7243,6.162173321,1222726.564
57471.94317,7.359194737,5.37,35822.60168,5.970952518,998702.0371
58583.50845,9.472742074,6.47,39910.34268,6.952034052,1644242.137
66537.25272,9.268966847,6.12,53721.14129,6.346079744,1817188.451
78269.14256,6.02347229,2.3,54954.97189,6.523187585,1553976.234
70562.35851,5.012792886,3.48,26073.2223,7.037251617,850593.3377
65594.06739,7.1136851,3.3,24580.5637,7.492803317,1179987.324
72493.20944,7.509335527,4.23,40722.65597,6.609326162,1554986.695
60757.08121,8.155915088,5.35,35561.08441,6.486568179,1281378.174
72920.86775,7.736952387,3.43,35656.22969,5.397964171,1125677.604
76134.67776,8.425820688,3.13,34956.12616,7.248108066,1705889.887
56957.83521,5.935709309,2.05,29498.96419,5.969854495,783565.1025
54642.70628,8.982485924,6.12,42987.06573,6.29096854,1355362.956
60018.89377,5.258696394,3.07,35188.91826,6.650993718,927181.0664
67417.11235,6.195270308,3.48,36002.29608,5.728827797,1058517.81
56088.6394,8.840667908,6.24,44796.58583,6.43064836,1397564.156
70850.1305,5.487903073,3.12,14731.96976,5.333909302,635429.2305
69692.47333,6.377310795,4.27,41818.00491,4.614993462,1104701.234
68104.65856,7.050999424,3.05,35008.26751,5.897648506,1368134.998
50521.46356,7.149611673,5.11,36713.86484,7.374457938,1204117.419
64900.19793,7.260436972,3.31,21815.48888,5.30506935,517937.5895
78951.7359,5.759583193,2.18,31055.05109,5.443039346,1241182.835
77553.9064,8.535375454,6.45,53405.50581,5.061805489,1603627.28
56734.35076,8.280403871,4.3,27982.27171,6.159101413,1063206.378
72827.97132,4.419215488,4.13,39730.48179,7.181743678,1269293.209
76306.64871,6.73390648,4.15,18041.9435,5.356330104,1063399.275
57293.4274,7.780007631,4.3,27991.84,9.125282873,1561313.838
65088.08824,6.790149675,3.11,39863.17255,5.782009284,1135613.432
67813.67658,6.39644509,3.14,30253.85748,5.67233669,1057347.166
52866.90183,5.767253272,4.34,31925.89958,6.595790348,772310.2278
55956.67846,6.505406567,3.36,32844.56439,6.475495935,989263.2366
56225.55413,6.686709478,4.13,35245.74481,5.901931552,699323.2624
71532.97911,7.117961737,3.01,28635.37327,8.187045842,1596342.909
70514.42574,7.311785484,5.41,52378.25122,4.444530278,1499153.081
54673.52118,7.081933738,5.31,39160.55327,4.49619347,770770.5849
58412.28305,8.281878986,6.47,22900.11345,5.666298295,1055484.373
64861.91338,8.079372683,5.31,25032.13652,6.402507331,1240503.524
82632.04577,5.036428918,3.38,13162.97966,5.302244663,900973.3764
71499.80665,6.767607218,3.11,27417.11183,5.533015546,1035976.953
75034.52364,5.521846997,3.28,25348.47127,5.781936693,1086447.511
55447.08154,7.708946587,5,37723.28229,6.892306935,1366980.91
80196.24225,7.275192796,3.17,48694.86414,6.675697067,1616937.019
60480.05464,7.157214948,4.24,46361.63221,7.011621748,1639944.959
40581.77809,7.415416068,5.44,48820.23026,4.16982037,509499.589
61932.87262,6.751208637,4.34,34143.05076,6.687367955,1200125.447
94392.89788,8.287279331,6.32,41462.12742,7.039620141,2142896.556
66236.42588,6.361764814,4.01,45921.54242,6.318402338,1301089.712
76771.8852,7.528286855,4.26,35690.21885,7.470777841,1860648.745
75851.04366,7.151477066,4.45,26831.5434,6.298703746,1283996.968
60509.83846,7.716666271,5.29,35376.73383,5.21502633,947355.9701
62052.19499,6.484684915,4.17,41722.6619,4.139620469,875799.2473
61657.04354,7.926372237,4,42285.9628,7.519087436,1483041.335
92609.2277,7.45762873,5.14,29421.17133,5.488401987,1508856.424
81038.1448,6.797869101,2.36,35371.21257,5.017846598,1302814.489
54012.57272,7.19091541,5.07,21653.98468,6.461488895,747396.2531
65573.46111,9.090851632,3.43,58195.45703,6.061531793,1723397.089
57335.79077,7.418269493,6.43,41826.05082,5.264702041,1059431.451
64098.08147,7.964419297,3.49,43769.96713,6.583447351,1309397.049
65212.3664,7.636500321,5.05,29582.72278,5.787306592,981232.6124
65256.13923,6.895255219,3.24,37875.20166,6.5382289,1389763.822
89488.63976,7.290631549,6.12,49089.95912,5.247829647,1599963.807
54415.8328,8.014876701,3.25,38937.78577,6.817606266,1208843.277
76674.5221,9.293513239,6.17,43156.08678,7.152424503,2059301.343
62702.36894,8.131984058,3.27,47285.46168,5.78089459,1272337.504
72788.16706,7.337689237,3.09,31765.89773,6.559882632,1390377.375
72415.42799,7.365504405,4.08,28885.0533,6.271974379,1212899.219
73896.10342,6.080269606,3.05,44256.77913,6.182091797,1393482.85
87541.45288,6.399106708,3.22,31044.97947,6.570193583,1603046.179
71843.7589,7.42784464,4.44,27676.2714,5.753466993,1063069.916
74141.33111,6.669292686,3.4,46905.19295,4.994616743,1068492.613
74101.49304,6.874009026,3.46,34628.53932,6.284749966,1337973.732
42943.93601,8.366067624,3.25,34468.87383,6.289222852,889831.1511
71267.70625,8.105228297,4.4,36795.39817,5.579520822,1308231.769
72655.64873,7.201823309,4.1,23623.30007,7.545608876,1612102.097
72531.1338,6.498815201,4.18,15167.41107,4.661801761,578161.4955
72259.58273,6.257776744,2,45598.89674,6.889373104,1454126.551
63593.95114,8.005870386,6.47,40186.29337,8.016627453,1684537.961
85696.20394,4.840595055,4.47,24138.06628,6.389427717,1347210.092
80077.9305,7.437009145,4.5,30774.39431,5.739521833,1603342.669
75339.91582,7.422156287,5.07,49307.20981,5.407478241,1383563.574
54618.23625,5.757165087,4.12,40673.9221,6.002618021,705444.1168
66829.18388,7.343420851,4.22,48776.92661,5.57878808,1418045.719
82760.37627,6.778563744,4,33839.08519,6.13569401,1457755.979
79769.0529,7.871982757,5.41,22669.67412,7.118266013,1617405.425
46800.37259,4.513353831,4.24,29587.13853,7.154695334,456019.1712
78186.28294,7.183912048,4.37,28130.26592,5.500904517,1348804.229
65091.30918,8.594842639,5.42,49224.09281,5.349422869,1579360.825
51218.67826,6.609634039,2.35,21091.58744,4.864411174,385678.1667
74095.71281,6.847362326,3,32774.02197,5.908764789,1121023.437
62769.03468,7.780985804,4.45,43314.16108,5.571587866,1178553.616
64836.65398,8.271982892,6.3,35163.51684,6.490523817,1296467.994
59141.79644,4.198676629,2.17,29386.58045,5.631317375,313651.5032
66698.73973,8.365383291,5.21,51747.77676,4.790645656,1530294.577
75892.50628,6.793215874,3.15,40908.89232,4.715683576,1249914.395
70031.27304,9.188667262,4.13,36679.43203,4.623344495,1270432.4
79757.01856,6.360722218,2.08,45130.82828,3.962672206,1123753.734
60029.43264,7.990513702,6.01,32818.06713,5.714878538,1005087.361
70329.40988,8.343125221,4.36,48077.26496,5.988783205,1712282.259
65907.94668,5.727202199,3.39,33303.5431,5.506412845,698457.6776
87068.24513,6.539577203,4.12,16083.14442,6.427781229,1322439.108
76327.21206,6.584016966,3.13,42939.27424,7.084664124,1599615.745
62315.5837,5.764141193,3.41,47163.75462,6.68246297,1142264.248
63579.89796,7.221147395,6.47,51246.10288,3.342599174,1012768.756
66197.67377,5.895335124,4.19,55849.46922,5.790273451,1244916.548
65984.29691,5.77285134,2.18,40976.78683,5.560929101,1016526.594
70894.14113,6.937166766,4.01,24878.46173,7.040707991,1383565.696
78186.23924,5.133465711,4.17,49617.73142,5.838063828,1526369.647
59539.4124,7.866082003,3.23,14403.8353,6.305095543,961495.0964
77163.30057,7.514062032,6.06,27766.76194,5.052311501,1228362.747
67082.02587,9.028047222,4.45,40412.04776,6.244859498,1674680.741
53120.62925,9.2002462,5.39,36100.57718,6.812372827,1411217.493
79095.27923,6.738533682,2.5,23624.24894,6.666808866,1476392.551
71244.17075,5.331010176,2.36,15769.19997,6.477168821,751324.1387
79058.93991,6.68477919,3.35,35074.26481,5.0180973,1366714.376
84703.62823,6.883670877,2.36,51169.58559,5.918210783,1718625.945
73001.11125,8.461468275,3.38,45338.09139,4.728508129,1344869.28
90972.40613,7.323224846,3.37,24943.96194,5.401913201,1442079.057
77362.05456,5.382998154,3.31,24171.18247,6.03271483,1000892.046
70850.16582,8.575994509,5.23,42035.99199,6.433339399,1553395.562
81248.19697,6.749488716,4.25,48922.5214,7.939003735,1969256.933
72173.33087,6.80926661,2.2,42946.08099,5.637312098,1435261.987
46627.78948,6.40733952,3.28,37302.52534,5.276614898,718874.6798
82113.98201,6.596278185,2.43,51561.26314,6.744905835,1883082.276
62622.48379,8.84477396,6.16,48899.51382,6.03689561,1502443.23
70607.28271,4.541466869,3.42,58793.2682,6.835841168,1513650.381
80335.96155,5.165901842,4.04,56689.27907,6.045000331,1410264.405
58765.0402,4.882380596,4.12,30997.43904,5.506579633,647691.8352
86849.84442,6.181227861,3.01,45178.46768,5.689341577,1675062.891
71918.66832,7.092714041,5.28,23690.69799,7.912035606,1336134.486
75513.24689,8.086981109,6.5,37175.07064,4.607911656,1376240.615
66359.15485,8.041198572,6.42,32976.80797,6.54649533,1680017.24
68638.10785,5.98022928,2.49,25380.41301,6.445807262,1186025.951
86084.33523,6.776068462,4.33,24447.1067,6.143843489,1460044.546
55076.07222,6.499696377,4.06,23794.95178,5.955041901,650939.2067
74682.22416,7.328709122,4.12,39293.653,7.19809097,1525690.995
69379.23817,8.273386772,6.4,34612.76372,8.20738606,1827476.196
61431.82929,6.071830703,3.18,32912.04398,6.955535847,860399.3452
74085.68864,7.813242397,5.35,32481.52177,5.885577419,1574181.732
54204.81112,5.05618974,3.39,39735.06871,4.9464429,333160.9943
60842.80445,8.115024462,3.2,45258.15871,5.731377655,1279681.154
85429.46598,6.628645005,3.32,36411.83456,6.336769915,1594748.125
76602.89393,8.440490911,5.13,20927.43079,5.634388054,1495375.423
65629.88097,7.524874654,6.19,17609.19693,6.418471533,954732.9038
74227.49523,6.833955902,2.46,25934.6492,6.99067676,1426695.686
79671.414,6.840125382,2.44,35953.15723,6.295516139,1468459.955
71816.27643,8.629268407,6.27,41178.26119,5.49448752,1607863.828
54623.76529,8.297124357,4.03,41939.51507,5.844598703,888866.3945
61536.55722,6.994015904,2.15,29346.7209,6.670542907,1151341.85
66357.52842,7.221474525,6.36,38072.28468,6.37806605,1045704.7
64957.92638,7.64833492,4,49513.89643,5.079228835,1279160.988
86895.59621,7.321513124,6.26,38042.73612,6.686490402,1799455.406
90533.31352,8.151471141,3.23,46610.73557,6.705843518,2005167.48
65939.88495,7.555919437,6.18,29620.83953,7.47810445,1492612.189
56505.8278,7.795375,3.43,30995.48817,5.300533643,976481.7168
60564.05153,8.382339218,5.03,49574.10417,5.666158556,1247002.164
78606.74714,5.093526735,3.37,51235.58929,7.031773829,1426682.135
72747.12903,6.783121452,3.35,35060.34863,5.665250632,1171989.718
76193.71636,7.909545202,4.18,26736.096,5.996661954,1370909.952
70912.89173,7.508775907,3.46,20797.82193,5.354226921,1083071.56
81922.74753,6.720772557,2.01,21677.01339,6.134660958,1065656.023
73312.88817,7.064878233,4.16,32256.70451,7.242393804,1492095.143
48483.9423,7.405948947,5.05,35848.08127,6.082064754,936864.6878
85009.06739,6.774243351,3.39,48601.79746,6.469294552,1966139.928
79029.46045,5.448580097,4.24,48607.09542,7.405166506,1558196.969
70301.23794,5.838844174,3.25,49076.65438,5.807494543,1280588.342
46339.90081,8.159537583,4.27,52123.99386,4.16897216,853750.6529
68272.31965,7.983259576,4.05,30937.82848,4.079320164,978824.6016
60285.60617,9.916528435,3.14,27370.18572,5.142414685,1273554.278
62671.7307,6.402028317,4.44,31702.71455,5.53792673,798659.2171
66615.88992,4.894203341,4.01,48604.07439,6.401788641,1114128.47
78431.31041,7.499446787,3.13,23623.30098,4.559870598,1108894.003
46646.71054,6.726795812,3.45,34006.8653,6.331878075,710269.214
72405.47169,7.473793129,6.31,35062.88654,4.372603839,1142127.884
66225.9048,6.47618593,3.47,44384.51974,6.333788793,1378269.573
56106.35671,6.744228166,3.48,46002.90396,7.002809147,1140126.187
65896.42207,6.586285834,2.2,34170.33666,5.831725358,999146.8694
71601.64106,7.24990524,4.24,34787.46537,6.066999487,1289201.391
57584.84524,4.674073564,2.12,46724.89921,6.235777366,973197.7753
65075.85776,8.103550071,6.26,30826.07821,6.721001606,1511653.455
69635.59875,6.264976849,2.09,26312.35883,6.721373834,1158677.202
62829.04181,7.1419209,6.13,29277.53809,5.660218312,1009093.802
57093.5638,6.987216614,2.18,19379.02082,6.684657867,861013.9461
72919.12901,7.276382135,4.49,26625.13907,5.386386504,1064371.764
92774.67569,7.163240961,5.38,35016.45522,5.990648916,1883469.244
59443.2013,8.363863794,3.09,28100.31771,7.229017691,1191340.826
71677.30733,6.581868523,3.39,38736.902,5.234875252,1300303.407
77620.92115,6.678357597,4.12,29115.68485,5.871168062,1126042.405
95236.13705,7.074092795,3.42,41524.5833,5.693896342,1848511.108
73145.48576,5.63625957,2,31750.26767,5.699428201,1072874.61
62311.38775,5.69082542,4.23,51601.59401,5.492310439,1019127.733
66854.38762,6.65222125,4.16,41382.7259,5.01648718,1210161.07
70520.27278,6.146798103,4.48,51639.30697,6.62829804,1561234.133
94241.82332,8.07153507,6.29,39139.57297,7.701205702,2180065.598
83664.38976,7.654162707,4.3,39642.12993,4.950569548,1665515.246
62241.12414,7.23075355,3.18,55613.37571,5.294242885,1307136.335
74286.58229,6.336485313,2.44,33439.44416,7.101270018,1604207.684
70217.78035,6.431351307,4.1,38779.34601,5.576018451,1057125.839
35454.71466,6.018646503,4.5,59636.40255,6.855708364,1077805.578
80707.40491,5.362668496,2.25,25433.30292,6.71487204,1328525.02
54921.90981,6.134419623,3.09,49547.45563,4.818996769,1017775.512
67258.58756,6.517625123,2.45,50955.57254,6.370638426,1443816.971
77509.1378,7.35036172,5.46,18264.23005,6.120737116,1322010.057
57759.76528,6.100550699,3.29,49698.19872,5.437861629,1064939.523
54234.38403,7.088515213,6.33,37393.99871,5.223595355,768541.9161
63438.72757,9.151531303,6.12,32180.36047,5.640162344,1244563.275
40141.56648,7.398153931,4.46,53364.46288,5.055819675,744291.0273
86197.02921,7.655375007,3.34,44099.53527,6.043554706,1879416.222
75992.00382,6.984770177,3.17,39503.09807,5.040896433,1131698.214
61482.9788,7.794518337,5.02,34993.8414,4.376969185,1000713.586
70256.36021,8.579138669,3.1,45672.38999,5.003684188,1313128.138
91328.09244,6.542597958,4.32,49530.00034,5.127415452,1810561.175
75106.27744,8.06556841,5.5,41143.43774,7.212557777,1877268.75
79908.15987,6.445200711,3.3,40229.98785,5.725050746,1495672.594
93763.11282,6.34099626,2.19,44047.91117,4.971603712,1708102.102
50167.48628,7.358229667,3.08,34292.30694,7.559816059,1058356.18
51391.64435,6.903848074,3.13,28063.71796,5.559525611,681089.9189
79823.40945,9.632403031,5.35,41545.61226,5.744808417,1958064.742
65913.86161,5.35501255,2.44,12450.57847,4.85783342,353240.0547
69603.69066,5.097025362,2.05,31337.78085,7.433065419,1054304.172
46367.20586,5.181613804,4.5,26015.29645,5.290720476,268050.8147
66195.33771,6.611861145,3.14,37288.92357,6.507971363,1318597.715
76899.282,7.763502241,3.25,37825.7798,5.347527265,1334537.424
54427.91151,7.332134662,3.03,54045.94271,7.190023019,1598736.4
82920.87837,7.146499889,4.27,33935.97227,6.171501482,1699952.814
47121.00996,6.650922645,3.23,46303.46211,6.714882023,1012269.82
74968.41732,6.556382369,3.08,28045.42214,4.709498404,1093506.014
68222.74258,7.057061921,6.22,32660.43971,6.309069335,1064703.305
61485.87399,7.851276189,4.4,38179.7804,5.871462161,1184614.087
72894.73717,6.563053295,4.01,37796.05565,6.029107996,1146480.214
68254.59597,7.485572515,4.36,48908.77158,7.898190691,1925615.841
62088.7009,7.113968421,5.23,38337.47841,7.053111108,1233882.555
60658.64833,6.440243236,3.49,45004.97002,4.537629827,822685.3746
76321.06269,7.488046582,4.46,56696.5175,6.673099833,1935831.039
52141.35901,7.299796422,3.28,29595.43143,7.567152938,912585.6212
75080.17356,7.215912137,5.35,50408.86017,5.96980058,1636906.288
62117.45462,6.396100737,3.13,26295.43966,7.314992002,1197929.743
74253.44319,5.280332632,3.25,44939.67256,4.404914662,1039794.767
65561.45584,6.52610149,2.47,40231.69688,5.31942298,1033450.139
58124.42346,6.82234662,2.34,28863.86803,5.937759405,839589.8445
62159.22759,4.316259054,2.04,36644.53024,5.162849624,782800.4947
88722.95954,5.987424292,4.06,29896.67417,5.864465922,1547127.386
74791.01675,7.480408801,6.45,29153.79965,6.113429406,1518706.283
67305.62475,5.482822603,2.42,39369.64412,6.324094874,1074456.402
51195.89533,7.044419781,4.05,30028.62167,5.9914286,671960.6449
63223.36961,8.087356625,3.32,35891.80616,4.944630706,1185734.958
78788.43952,6.637597521,4.01,38656.43139,6.772487473,1518454.06
58367.69006,6.219390711,4.46,28800.90988,5.676386932,666745.6714
65149.89591,7.121417616,6.36,29190.88798,5.561847875,988014.7561
72416.4809,7.26895352,4.44,6805.740783,6.162244128,997452.5009
81374.67105,8.386460431,4.09,38647.50306,6.594022951,1791307.241
70342.67105,7.309919375,6.34,34970.8158,4.555560605,1223589.046
68966.97557,8.05950533,5.5,39917.43412,4.999247837,1321257.251
60104.12113,7.259001316,6.33,31781.92474,7.701145053,1193687.181
55192.84986,6.672181063,4.07,36705.90669,5.953993576,840208.743
68599.73827,6.596354226,2.13,42548.11004,6.674203658,1474745.015
76611.88932,8.570526058,5.22,33001.91467,5.44775581,1527439.717
45318.67418,6.925560994,2.36,47223.16427,5.709232968,802048.4455
73714.16483,6.337053805,3.08,30049.17001,6.10737087,1016960.655
59961.0953,6.09209959,3.49,31853.71173,6.735728991,1051230.001
70444.46273,7.883996339,3.46,41919.58394,4.717135602,1209964.352
66638.86604,6.229155635,4.25,26641.70332,7.97322039,1357208.238
73869.53552,7.506733034,5.46,25694.24731,6.396437855,1513846.595
74112.79329,8.054621723,3.09,66995.47405,4.41258546,1737570.505
44180.46084,6.902485454,3.32,30809.96748,7.116575231,613370.8511
65279.34259,6.924873897,4.39,29971.89976,4.470479271,767784.6304
63342.29146,8.166272153,3.19,31726.66848,5.594225849,1181663.484
77352.6376,5.89476188,3.49,39667.50726,9.008900092,1898168.684
76053.55143,5.449274802,3.49,45636.33004,6.999755804,1471784.005
92669.58803,5.419235783,4.11,31467.48119,5.302770726,1397461.553
40748.65309,5.586794442,2.47,46643.15684,6.250398044,664465.331
68176.06978,7.812731256,3.42,32525.44517,5.43639597,1128252.819
84824.22063,7.22911211,3.26,27862.67322,5.866066338,1273629.124
38571.96367,5.723008685,3.47,47386.79361,7.425291725,968411.6244
63843.75576,6.408500539,3.13,37703.29694,6.240694096,1071537.376
87444.16914,4.959858562,3.37,51591.67557,7.078048191,1802294.289
63409.97679,6.087208749,4.08,56256.98203,5.767622925,1369582.582
55096.79665,7.432613146,5.04,52405.28006,6.848472133,1350283.997
84597.30492,7.875011965,3.37,31143.88966,5.522653204,1637831.328
71408.29574,7.232609527,6.21,49463.04926,6.565006381,1574279.814
77376.17331,7.723844672,5.04,38105.77786,4.771499466,1251063.65
58968.02847,5.68870348,4.22,50936.33086,5.39432198,992622.7693
86528.92654,7.966109181,4.13,27593.12576,6.013689621,1616505.354
63274.67073,8.562229307,3,38904.6674,5.490367991,1440106.864
72264.48799,6.627170812,3,32827.67547,5.557734338,1139014.194
56180.59143,7.180671094,4.27,41036.28415,6.201921172,1139072.772
59952.6575,8.194571351,5.49,50752.19402,5.237950174,1243491.572
59938.7511,4.990364539,2.33,44065.14943,6.506753669,1021126.683
72847.98842,6.459058728,3.03,21985.73467,5.947064302,960918.6584
65803.60065,7.063988358,4.06,36011.05117,6.730870185,1306288.227
73177.6246,7.226916324,6.24,41971.16183,6.706442844,1537897.118
64469.03364,5.839049562,2.03,43745.99082,4.53453824,909885.8014
87928.13754,7.868288356,6.21,47452.35785,5.416960597,1752112.604
70844.20552,7.508958054,5.34,33483.65248,4.177213846,1129388.123
